fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},fx{i},y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,label
0.2756642699241638,0.3612183928489685,0.4174158573150635,0.3897145390510559,0.31753259897232056,0.3992486000061035,0.33606791496276855,0.35266247391700745,0.3787918984889984,0.3009167015552521,0.26157456636428833,0.28950417041778564,0.306052565574646,0.21117937564849854,0.19125902652740479,0.22220687568187714,0.24111546576023102,0.13968881964683533,0.13582634925842285,0.16970068216323853,0.1954634040594101,0.33042752742767334,0.4003170430660248,0.474717378616333,0.5568978786468506,0.5954523086547852,0.21158771216869354,0.4465376138687134,0.45195576548576355,0.4013846516609192,0.179310604929924,0.4614623188972473,0.43852925300598145,0.3647380769252777,0.19535180926322937,0.45885348320007324,0.43182453513145447,0.35612136125564575,0.23530364036560059,0.42990177869796753,0.4125426411628723,0.3475424349308014,Fist
0.6638243198394775,0.5432066321372986,0.46420300006866455,0.4558776021003723,0.5088675022125244,0.42768073081970215,0.4311704635620117,0.4829099476337433,0.49342072010040283,0.5101834535598755,0.5120977759361267,0.5479962825775146,0.5457412600517273,0.5981104373931885,0.5952341556549072,0.6199570894241333,0.6152561902999878,0.6812107563018799,0.6664445400238037,0.6748038530349731,0.6721119284629822,0.4939518868923187,0.5520322918891907,0.6266071796417236,0.7295647859573364,0.7826553583145142,0.43297863006591797,0.6772416830062866,0.6850149631500244,0.6230644583702087,0.41379696130752563,0.6814168095588684,0.6545099020004272,0.5859062075614929,0.4295312762260437,0.6828880906105042,0.6499252915382385,0.5794618129730225,0.46398794651031494,0.6541711688041687,0.628882110118866,0.5636085867881775,Fist
0.6384578943252563,0.5789854526519775,0.5202025175094604,0.5702362060546875,0.6588164567947388,0.4657478928565979,0.5607272386550903,0.5572665333747864,0.528095543384552,0.5332053899765015,0.6448061466217041,0.6288086771965027,0.5875746011734009,0.6100164651870728,0.7124865651130676,0.6826780438423157,0.6380167007446289,0.6833796501159668,0.75188809633255,0.7307942509651184,0.6996511220932007,0.5383185148239136,0.6185566186904907,0.6719804406166077,0.6809293627738953,0.6375546455383301,0.4136890172958374,0.5563917756080627,0.6007013320922852,0.5680121183395386,0.33724281191825867,0.52150958776474,0.5614979863166809,0.5053607225418091,0.30391108989715576,0.48936402797698975,0.5207025408744812,0.4687822759151459,0.2991964519023895,0.43670207262039185,0.45999422669410706,0.4227939248085022,Fist
0.6246581077575684,0.5609337091445923,0.5059410333633423,0.5206572413444519,0.5656980276107788,0.4749865233898163,0.5250178575515747,0.5209581851959229,0.5072961449623108,0.5523333549499512,0.6074458360671997,0.5902947783470154,0.5733429789543152,0.6333353519439697,0.6739178895950317,0.6528923511505127,0.635051429271698,0.7062675952911377,0.7271832227706909,0.7087138891220093,0.6947411298751831,0.49962347745895386,0.543633222579956,0.5876749753952026,0.6324418187141418,0.6407326459884644,0.3561508059501648,0.5349770188331604,0.5495174527168274,0.5069840550422668,0.31399649381637573,0.5281707644462585,0.5186659693717957,0.4628071188926697,0.3102484941482544,0.515845775604248,0.5075904726982117,0.45132195949554443,0.3309982120990753,0.4882320463657379,0.4832618236541748,0.4313593804836273,Fist
0.7629128098487854,0.7279884219169617,0.621377170085907,0.49490126967430115,0.42242228984832764,0.6436833143234253,0.482303649187088,0.505935788154602,0.5463020205497742,0.6305471658706665,0.4654255211353302,0.5003090500831604,0.5477638244628906,0.6097643375396729,0.4611467123031616,0.5028311610221863,0.5504055023193359,0.5839655995368958,0.4733264446258545,0.50989830493927,0.5492534637451172,0.5386414527893066,0.39500612020492554,0.2718781530857086,0.26878201961517334,0.3367249667644501,0.23959501087665558,0.24852187931537628,0.2924448549747467,0.3007061183452606,0.35046789050102234,0.3425899147987366,0.37339532375335693,0.38356831669807434,0.4586664140224457,0.4365948736667633,0.4588440954685211,0.4694156348705292,0.5624364614486694,0.5142512917518616,0.5283172130584717,0.5445948839187622,Fist
0.7248871326446533,0.5999233722686768,0.44433683156967163,0.36147379875183105,0.3959319293498993,0.526327908039093,0.40234917402267456,0.42695939540863037,0.45152735710144043,0.589978039264679,0.4483877122402191,0.4774651825428009,0.5157406330108643,0.6418555974960327,0.50307697057724,0.5302468538284302,0.5708768367767334,0.6808552742004395,0.5634925961494446,0.5783057808876038,0.6171098351478577,0.48864826560020447,0.4343717396259308,0.4518909752368927,0.5110318660736084,0.5803541541099548,0.4077666103839874,0.5847402811050415,0.5924806594848633,0.5586081743240356,0.48560523986816406,0.6644910573959351,0.6564240455627441,0.607997715473175,0.5711957812309265,0.718561053276062,0.6963721513748169,0.6458247900009155,0.6606963276863098,0.7545711994171143,0.7321003079414368,0.6945489645004272,Fist
0.7222928404808044,0.6050456166267395,0.5386667847633362,0.5657851696014404,0.6563398241996765,0.6059926152229309,0.6322641968727112,0.6257618069648743,0.6183584928512573,0.6974453926086426,0.7121765613555908,0.692107081413269,0.6894431114196777,0.7775987982749939,0.7738761305809021,0.7503700256347656,0.7460837960243225,0.8454370498657227,0.8233025074005127,0.8009126782417297,0.8012208938598633,0.558375358581543,0.6259668469429016,0.7647799849510193,0.8954156637191772,0.9390639066696167,0.5893769264221191,0.8432130217552185,0.7843536734580994,0.7087481021881104,0.5638991594314575,0.8443808555603027,0.7851013541221619,0.7109473347663879,0.5658934116363525,0.8195023536682129,0.7603373527526855,0.6873491406440735,0.5853589773178101,0.7772752046585083,0.7300868034362793,0.6588829159736633,Fist
0.6899067759513855,0.6364502906799316,0.6454997658729553,0.7496674656867981,0.8333614468574524,0.6192781329154968,0.7727652192115784,0.7295254468917847,0.678001880645752,0.6910693645477295,0.8174000382423401,0.7570980191230774,0.707557201385498,0.7534765005111694,0.864775538444519,0.8074740171432495,0.7611057162284851,0.8019495010375977,0.8786481022834778,0.8383557200431824,0.7985265851020813,0.5620865225791931,0.6461527943611145,0.6691622734069824,0.6666936874389648,0.632066547870636,0.3783549666404724,0.531529426574707,0.5871546268463135,0.5598399639129639,0.3172628879547119,0.5047488808631897,0.5691024661064148,0.5296606421470642,0.3048931062221527,0.4834006428718567,0.5314885377883911,0.4904114007949829,0.32482272386550903,0.46412914991378784,0.5066888332366943,0.48333504796028137,Fist
0.735628604888916,0.6393958926200867,0.5473739504814148,0.5597361922264099,0.6343752145767212,0.5817181468009949,0.5690653920173645,0.5962052941322327,0.613900899887085,0.6569671630859375,0.646664023399353,0.6708020567893982,0.6795492768287659,0.729753315448761,0.7256580591201782,0.7387805581092834,0.7369092106819153,0.8013485074043274,0.7970563173294067,0.7957589626312256,0.7892678380012512,0.5299627780914307,0.5220919847488403,0.44841915369033813,0.34908467531204224,0.3063161075115204,0.2699506878852844,0.17443224787712097,0.25688087940216064,0.3253355324268341,0.24501927196979523,0.14663395285606384,0.2586679458618164,0.3328486382961273,0.24458341300487518,0.16258439421653748,0.2679978311061859,0.3339426815509796,0.26666727662086487,0.20272397994995117,0.2811446785926819,0.3310011327266693,Fist
0.6863203048706055,0.5844336152076721,0.5123804807662964,0.4820483922958374,0.5108805894851685,0.5090560913085938,0.475976824760437,0.5031922459602356,0.5134767293930054,0.5897459387779236,0.55659419298172,0.5839129686355591,0.5877702236175537,0.671847403049469,0.6364746689796448,0.648592472076416,0.6474839448928833,0.7430408000946045,0.7101829051971436,0.7101395130157471,0.7058204412460327,0.4926282465457916,0.5213142037391663,0.5619299411773682,0.6327911615371704,0.6706368923187256,0.346973180770874,0.5741679668426514,0.5880807042121887,0.532138466835022,0.34352874755859375,0.5966001749038696,0.5749185085296631,0.5003213286399841,0.3744666278362274,0.6170637607574463,0.5863461494445801,0.5159614086151123,0.42486467957496643,0.6059927940368652,0.574226975440979,0.5034034848213196,Fist
0.16202250123023987,0.19319596886634827,0.2532757520675659,0.30063214898109436,0.32145053148269653,0.33613109588623047,0.38143470883369446,0.3614645004272461,0.3350776731967926,0.3501448631286621,0.3900527060031891,0.36554011702537537,0.3353058397769928,0.3526558578014374,0.38404908776283264,0.35891664028167725,0.3270532488822937,0.34629252552986145,0.3686116635799408,0.34158051013946533,0.31234145164489746,0.703696608543396,0.5891169905662537,0.4951364994049072,0.4239594340324402,0.35979223251342773,0.5191642642021179,0.5733352899551392,0.6003693342208862,0.5986425876617432,0.5886978507041931,0.6304264664649963,0.6504207253456116,0.64752197265625,0.6646973490715027,0.6901952624320984,0.7030142545700073,0.6977678537368774,0.737679660320282,0.7422123551368713,0.7475254535675049,0.7437124252319336,Thumbs_Up
0.17194172739982605,0.21532416343688965,0.2928174138069153,0.33309313654899597,0.34688666462898254,0.326260507106781,0.4319703280925751,0.40271469950675964,0.3649715185165405,0.315737247467041,0.4257565140724182,0.3911987543106079,0.3523671329021454,0.30377477407455444,0.40301477909088135,0.367819607257843,0.3316781222820282,0.29178309440612793,0.37650632858276367,0.3449417054653168,0.3090204894542694,0.7136614322662354,0.6105897426605225,0.5071852207183838,0.42485588788986206,0.34527337551116943,0.5179030299186707,0.5895720720291138,0.6067906022071838,0.5894277095794678,0.5878311991691589,0.6489992737770081,0.6582667827606201,0.641312301158905,0.667325496673584,0.7120422124862671,0.7160766124725342,0.7006587982177734,0.7458595037460327,0.7689872980117798,0.7667148113250732,0.7534158229827881,Thumbs_Up
0.17250394821166992,0.2268090546131134,0.31500130891799927,0.3566646873950958,0.36773398518562317,0.3271797299385071,0.4427550137042999,0.4073977470397949,0.3675067126750946,0.3005869686603546,0.42469146847724915,0.38285669684410095,0.3465324640274048,0.2759007215499878,0.3938155174255371,0.3543505072593689,0.31985992193222046,0.2544466257095337,0.3599730432033539,0.33135274052619934,0.29356324672698975,0.7617533802986145,0.66326504945755,0.5599490404129028,0.4721417725086212,0.3835165500640869,0.5418432354927063,0.6352220773696899,0.6609771847724915,0.6376810669898987,0.6056525111198425,0.704819917678833,0.7136341333389282,0.6859523057937622,0.6856072545051575,0.768865168094635,0.772053599357605,0.7476118803024292,0.7658535242080688,0.8240891695022583,0.8164508938789368,0.7947033047676086,Thumbs_Up
0.16128313541412354,0.20121385157108307,0.2812577486038208,0.3338072896003723,0.34970447421073914,0.34788307547569275,0.4417896866798401,0.41346731781959534,0.3741239905357361,0.35486605763435364,0.4458101987838745,0.41352829337120056,0.37043413519859314,0.3540002405643463,0.4286709725856781,0.39571744203567505,0.35720741748809814,0.34590765833854675,0.4056580066680908,0.3724522590637207,0.33820512890815735,0.795600175857544,0.6677277684211731,0.551406979560852,0.4653480052947998,0.3854788839817047,0.5851191878318787,0.6259493231773376,0.6529303193092346,0.6511425971984863,0.671556293964386,0.6957688927650452,0.7114524841308594,0.7079718112945557,0.7604756951332092,0.7682862281799316,0.7779423594474792,0.7760218381881714,0.8428597450256348,0.8326937556266785,0.8346691131591797,0.8339086174964905,Thumbs_Up
0.2120095193386078,0.21602189540863037,0.28134751319885254,0.3337208032608032,0.3537296950817108,0.40297791361808777,0.3686419427394867,0.3359921872615814,0.31935858726501465,0.428803414106369,0.38897058367729187,0.3575146794319153,0.3388140797615051,0.42828893661499023,0.3896290957927704,0.3637077212333679,0.3446379005908966,0.4156530499458313,0.3853303790092468,0.3610677123069763,0.3448498249053955,0.8660185933113098,0.7243131399154663,0.6051703691482544,0.5191268920898438,0.4419482350349426,0.6341479420661926,0.6440606117248535,0.6616623401641846,0.671329140663147,0.7092421650886536,0.7124249935150146,0.7215309143066406,0.7367138266563416,0.7875534892082214,0.778059184551239,0.7812251448631287,0.7909785509109497,0.8560072779655457,0.8413962125778198,0.8431971669197083,0.848487138748169,Thumbs_Up
0.2383185774087906,0.27879267930984497,0.3443765342235565,0.382402241230011,0.38105297088623047,0.4181888699531555,0.4954855740070343,0.46885520219802856,0.4348651170730591,0.42842209339141846,0.5044739842414856,0.4780086576938629,0.44060376286506653,0.43055397272109985,0.4855155348777771,0.4587116241455078,0.4234553277492523,0.4256128668785095,0.4614965319633484,0.43430018424987793,0.4057671129703522,0.823887050151825,0.7113703489303589,0.6055611371994019,0.518318235874176,0.43837302923202515,0.6140838265419006,0.6717731356620789,0.703780472278595,0.6997119188308716,0.6919474005699158,0.7388806343078613,0.7644081711769104,0.7597745060920715,0.7781988978385925,0.8107903003692627,0.8268963694572449,0.8191444873809814,0.8607175946235657,0.8705964088439941,0.8767856955528259,0.8714988231658936,Thumbs_Up
0.23771530389785767,0.29092299938201904,0.3729083836078644,0.3983927369117737,0.3892461359500885,0.36794352531433105,0.5044291615486145,0.47495463490486145,0.4294685423374176,0.34160321950912476,0.49103760719299316,0.4518860876560211,0.40144702792167664,0.32312363386154175,0.46087613701820374,0.4217904508113861,0.3751201629638672,0.3112807869911194,0.42907023429870605,0.3983704745769501,0.35133057832717896,0.8920058608055115,0.7836166024208069,0.6573587656021118,0.5521631240844727,0.45100075006484985,0.6385215520858765,0.702261209487915,0.7438596487045288,0.7317713499069214,0.7121343016624451,0.7796570658683777,0.8066385984420776,0.7918261289596558,0.8016233444213867,0.8598520159721375,0.8736315369606018,0.8568640947341919,0.8928889632225037,0.9292709827423096,0.9288151860237122,0.9105908274650574,Thumbs_Up
0.22638753056526184,0.2949569821357727,0.34150630235671997,0.35650157928466797,0.3556165099143982,0.2416960746049881,0.3949432373046875,0.3761245310306549,0.3314080536365509,0.2021002620458603,0.3757851719856262,0.338419109582901,0.2915457785129547,0.18027925491333008,0.34532296657562256,0.3072411119937897,0.2630082368850708,0.17165781557559967,0.3000982105731964,0.2756679952144623,0.22872407734394073,0.9374878406524658,0.8113741874694824,0.6805056929588318,0.5761971473693848,0.47237297892570496,0.6096614003181458,0.6949529051780701,0.7380365133285522,0.725213885307312,0.6925724744796753,0.776997447013855,0.8051961064338684,0.7909504175186157,0.7890098690986633,0.8649767637252808,0.88945072889328,0.8734768033027649,0.8861937522888184,0.9436264038085938,0.9526426792144775,0.9394065141677856,Thumbs_Up
0.1719541698694229,0.2401966005563736,0.25117361545562744,0.24052515625953674,0.2290462851524353,0.12865400314331055,0.26834040880203247,0.2794656753540039,0.24272960424423218,0.07865715026855469,0.24577295780181885,0.2503815293312073,0.21497848629951477,0.05637199431657791,0.20946452021598816,0.21130309998989105,0.17246201634407043,0.04752020537853241,0.16592633724212646,0.1756872832775116,0.14564895629882812,0.7588191032409668,0.642596960067749,0.49564868211746216,0.38095539808273315,0.27270564436912537,0.4490407705307007,0.5287619233131409,0.5996918678283691,0.602213978767395,0.5320159792900085,0.6208542585372925,0.6723328828811646,0.6665219664573669,0.6299471855163574,0.7141608595848083,0.74491286277771,0.7295970916748047,0.7279678583145142,0.7912810444831848,0.802196204662323,0.7888897061347961,Thumbs_Up
0.18796376883983612,0.2723695635795593,0.30006641149520874,0.30566322803497314,0.3330400586128235,0.17746561765670776,0.19960255920886993,0.22590231895446777,0.209519624710083,0.1023826077580452,0.13715860247612,0.18798549473285675,0.17681540548801422,0.050526611506938934,0.08486446738243103,0.14644789695739746,0.14117571711540222,0.016818150877952576,0.06216954439878464,0.11229982227087021,0.10927586257457733,0.7497598528862,0.6503628492355347,0.47444072365760803,0.35863375663757324,0.2819320559501648,0.35355085134506226,0.3677397072315216,0.47143685817718506,0.48339441418647766,0.3948100805282593,0.421450674533844,0.5294816493988037,0.5282899737358093,0.4668768346309662,0.48675650358200073,0.577914834022522,0.5808063745498657,0.5487731695175171,0.587850034236908,0.63882976770401,0.6337430477142334,Thumbs_Up
0.185573011636734,0.273671954870224,0.3392721116542816,0.39511072635650635,0.44614267349243164,0.25839367508888245,0.2306719869375229,0.2462683469057083,0.2642585039138794,0.19320034980773926,0.1637253612279892,0.19625252485275269,0.21934711933135986,0.1369020640850067,0.112607941031456,0.15280133485794067,0.17832118272781372,0.0874049961566925,0.07406049966812134,0.10717129707336426,0.12968742847442627,0.6951160430908203,0.6280948519706726,0.4860951602458954,0.39371058344841003,0.35677286982536316,0.37244686484336853,0.28619515895843506,0.39625945687294006,0.4468998610973358,0.39665845036506653,0.3120386004447937,0.44345712661743164,0.4907543659210205,0.43524104356765747,0.36969372630119324,0.48690423369407654,0.5317742228507996,0.48356422781944275,0.44377949833869934,0.5206372141838074,0.5566259622573853,Thumbs_Up
0.12608098983764648,0.17332607507705688,0.24322348833084106,0.2604568600654602,0.24573640525341034,0.3113654553890228,0.422549307346344,0.38710951805114746,0.34377604722976685,0.31906840205192566,0.42572230100631714,0.3923184871673584,0.34814217686653137,0.31796735525131226,0.40401557087898254,0.37092241644859314,0.3316132128238678,0.3120110332965851,0.37418603897094727,0.34539663791656494,0.3151143789291382,0.7169557213783264,0.5728743672370911,0.4440542757511139,0.3350847661495209,0.24567720293998718,0.5028634071350098,0.5102024078369141,0.5204803347587585,0.5202496647834778,0.6005085110664368,0.5872968435287476,0.5868716239929199,0.5906572937965393,0.6911064386367798,0.6591243743896484,0.6608521938323975,0.6689446568489075,0.7680589556694031,0.7212390303611755,0.7193048000335693,0.7329645752906799,Thumbs_Up
0.23180100321769714,0.23941461741924286,0.29677098989486694,0.33496806025505066,0.35169124603271484,0.4186478853225708,0.37959614396095276,0.3499031960964203,0.32896533608436584,0.44699060916900635,0.4034850597381592,0.37398186326026917,0.3532096743583679,0.4514618515968323,0.4089616537094116,0.3850173056125641,0.3659362196922302,0.43841037154197693,0.4003053307533264,0.37449467182159424,0.35398051142692566,0.749180018901825,0.608924150466919,0.5033385753631592,0.4340376853942871,0.38405853509902954,0.4995560646057129,0.5233870148658752,0.5455845594406128,0.5539550185203552,0.5710912942886353,0.5928859710693359,0.6130432486534119,0.6255841255187988,0.6514623165130615,0.6615158915519714,0.6707160472869873,0.6781071424484253,0.7232635617256165,0.7177659869194031,0.7190097570419312,0.7210317254066467,Thumbs_Up
0.1963457316160202,0.24968121945858002,0.33307409286499023,0.3599770963191986,0.35085153579711914,0.39979085326194763,0.5143955945968628,0.48337146639823914,0.4390425682067871,0.3995216488838196,0.5112183690071106,0.4782238006591797,0.4339001774787903,0.3897969424724579,0.48359066247940063,0.4513300955295563,0.40953582525253296,0.3754878044128418,0.44154202938079834,0.41385549306869507,0.3814958930015564,0.7640498876571655,0.6361956000328064,0.5156232714653015,0.4083547592163086,0.31639087200164795,0.568681001663208,0.6000283360481262,0.6224499940872192,0.6201888918876648,0.6614751815795898,0.6881786584854126,0.6965451240539551,0.6877128481864929,0.7526943683624268,0.7596221566200256,0.7619643807411194,0.7559194564819336,0.8344647884368896,0.814653217792511,0.8116791248321533,0.8123773336410522,Thumbs_Up
0.20200671255588531,0.27519726753234863,0.3449789583683014,0.35086122155189514,0.3273288905620575,0.3071780204772949,0.4698027968406677,0.44292140007019043,0.3940826952457428,0.2724297344684601,0.45813506841659546,0.41813987493515015,0.36716169118881226,0.25315287709236145,0.42736929655075073,0.38186460733413696,0.33281368017196655,0.24160738289356232,0.3876000642776489,0.3588465452194214,0.31378018856048584,0.8044995665550232,0.6637296080589294,0.5083978176116943,0.3885599970817566,0.2883112132549286,0.495897501707077,0.5639178156852722,0.6092029213905334,0.600897490978241,0.5842068791389465,0.6604996919631958,0.6824020743370056,0.6692330241203308,0.680576503276825,0.7432432770729065,0.7515265941619873,0.7356820702552795,0.7726036310195923,0.8079102039337158,0.8032649755477905,0.7867278456687927,Thumbs_Up
